gRNA_id,gene,CBE_T0_REP1,CBE_T0_REP2,CBE_T0_REP3,CBE_DMSO_REP1,CBE_DMSO_REP2,CBE_DMSO_REP3,CBE_SY-5609_10nM_REP1,CBE_SY-5609_10nM_REP2,CBE_SY-5609_10nM_REP3,CBE_SY-5609_100nM_REP1,CBE_SY-5609_100nM_REP2,CBE_SY-5609_100nM_REP3,ABE_T0_REP1,ABE_T0_REP2,ABE_T0_REP3,ABE_DMSO_REP1,ABE_DMSO_REP2,ABE_DMSO_REP3,ABE_SY-5609_10nM_REP1,ABE_SY-5609_10nM_REP2,ABE_SY-5609_10nM_REP3,ABE_SY-5609_100nM_REP1,ABE_SY-5609_100nM_REP2,ABE_SY-5609_100nM_REP3
gRNA_CDK7_targ_102,CDK7,3490.0,5017.0,9973.0,3927.0,5169.0,6322.0,206.0,48.0,46.0,148.0,998.0,365.0,2720.0,1741.0,1439.0,5511.0,1748.0,1299.0,97.0,466.0,826.0,1887.0,1194.0,1390.0
gRNA_CDK7_targ_103,CDK7,3456.0,1642.0,9931.0,5911.0,9566.0,6029.0,173.0,947.0,1885.0,109.0,1308.0,9733.0,1155.0,1838.0,1999.0,3927.0,2116.0,343.0,131.0,570.0,665.0,1216.0,744.0,329.0
gRNA_CDK7_targ_104,CDK7,3979.0,4219.0,5302.0,10036.0,6062.0,5609.0,1392.0,270.0,373.0,31.0,556.0,3698.0,2323.0,2149.0,6508.0,6177.0,3557.0,1534.0,170.0,712.0,2225.0,1785.0,1879.0,2740.0
gRNA_CDK7_targ_105,CDK7,4929.0,2004.0,6165.0,7846.0,3326.0,7077.0,85.0,648.0,539.0,2585.0,149.0,1134.0,2523.0,3768.0,5495.0,5981.0,2935.0,940.0,281.0,2818.0,4149.0,3194.0,1460.0,586.0
gRNA_CDK7_targ_106,CDK7,10912.0,6298.0,8403.0,10101.0,12629.0,14026.0,486.0,349.0,200.0,279.0,2108.0,2025.0,2306.0,2790.0,5348.0,9488.0,6382.0,2097.0,278.0,910.0,2664.0,1726.0,2751.0,3160.0
gRNA_CDK7_targ_107,CDK7,8154.0,3348.0,4479.0,10375.0,11112.0,8105.0,45357.0,271.0,369.0,52.0,11362.0,739.0,2516.0,2497.0,729.0,7599.0,5825.0,1507.0,563.0,1196.0,1329.0,2746.0,3875.0,11285.0
gRNA_CDK7_targ_108,CDK7,2204.0,363.0,5472.0,4320.0,6749.0,5173.0,135.0,593.0,439.0,15.0,4044.0,542.0,2604.0,1614.0,855.0,6109.0,3137.0,621.0,162.0,486.0,230.0,905.0,1915.0,3427.0
gRNA_CDK7_targ_109,CDK7,4875.0,391.0,11508.0,3080.0,4482.0,1383.0,287.0,99.0,40.0,71.0,4754.0,1743.0,1181.0,514.0,4146.0,232.0,785.0,131.0,49.0,95.0,3328.0,1074.0,185.0,13686.0
gRNA_CDK7_targ_110,CDK7,3880.0,2672.0,2428.0,8258.0,5186.0,6353.0,2127.0,114.0,681.0,49.0,5869.0,369.0,911.0,3094.0,1979.0,2113.0,3434.0,1089.0,233.0,212.0,1624.0,690.0,879.0,3273.0
gRNA_CDK7_targ_111,CDK7,11604.0,4115.0,7789.0,8474.0,11215.0,10135.0,370.0,52.0,197.0,341.0,4270.0,983.0,1988.0,3097.0,11266.0,7925.0,2583.0,2016.0,184.0,715.0,1869.0,1983.0,2045.0,5765.0
gRNA_CDK7_targ_112,CDK7,5744.0,9893.0,15412.0,15374.0,12543.0,12712.0,3261.0,1042.0,413.0,219.0,3664.0,1981.0,3802.0,6517.0,6463.0,13710.0,3305.0,4764.0,432.0,3798.0,5988.0,4160.0,4103.0,4015.0
gRNA_CDK7_targ_113,CDK7,6029.0,3326.0,4422.0,4851.0,2953.0,5288.0,205.0,111.0,126.0,29.0,2115.0,621.0,2950.0,2374.0,2080.0,4328.0,1734.0,2388.0,242.0,932.0,864.0,1852.0,2126.0,994.0
gRNA_CDK7_targ_114,CDK7,6380.0,6365.0,6101.0,6768.0,6592.0,6973.0,155.0,23.0,231.0,232.0,2216.0,2816.0,5376.0,2847.0,3245.0,6940.0,5625.0,2177.0,250.0,1542.0,1621.0,1705.0,4084.0,2857.0
gRNA_CDK7_targ_115,CDK7,2731.0,5626.0,2347.0,3390.0,3328.0,2902.0,33.0,87.0,44.0,59.0,518.0,31.0,2056.0,687.0,3396.0,2828.0,482.0,269.0,68.0,467.0,722.0,165.0,1718.0,871.0
gRNA_CDK7_targ_116,CDK7,1738.0,7875.0,6933.0,5876.0,9392.0,5702.0,4217.0,59.0,237.0,277.0,1277.0,2132.0,2668.0,3092.0,4015.0,6549.0,2856.0,1795.0,289.0,938.0,1985.0,2997.0,4830.0,4475.0
gRNA_CDK7_targ_117,CDK7,4174.0,2810.0,3087.0,4782.0,5671.0,6223.0,365.0,31.0,107.0,86.0,977.0,615.0,1716.0,1662.0,1422.0,5704.0,2140.0,1296.0,102.0,598.0,1610.0,2272.0,1025.0,771.0
gRNA_CDK7_targ_118,CDK7,2127.0,554.0,1452.0,1913.0,3709.0,1394.0,17.0,4.0,10.0,1.0,646.0,7.0,209.0,317.0,104.0,829.0,259.0,117.0,61.0,46.0,160.0,13.0,241.0,34.0
gRNA_CDK7_targ_119,CDK7,2387.0,7816.0,959.0,4961.0,5242.0,3696.0,1113.0,21.0,184.0,10.0,371.0,92.0,1007.0,861.0,2826.0,4275.0,452.0,958.0,126.0,255.0,887.0,646.0,541.0,1261.0
gRNA_CDK7_targ_120,CDK7,4101.0,6021.0,4482.0,6637.0,6771.0,3904.0,445.0,54.0,187.0,156.0,525.0,1732.0,2501.0,3309.0,6355.0,1628.0,6852.0,1523.0,202.0,2551.0,3155.0,3330.0,3960.0,4274.0
gRNA_CDK7_targ_121,CDK7,7073.0,4312.0,13704.0,7136.0,4999.0,8607.0,2843.0,1920.0,325.0,103.0,4284.0,1349.0,9014.0,5641.0,6458.0,7564.0,5315.0,1613.0,252.0,4140.0,2862.0,2022.0,5192.0,4674.0
gRNA_CDK7_targ_122,CDK7,14753.0,2765.0,14090.0,13518.0,11620.0,23598.0,1155.0,6463.0,231.0,241.0,1176.0,1196.0,8630.0,10397.0,13766.0,18406.0,8057.0,7496.0,677.0,4614.0,5503.0,6158.0,4807.0,5219.0
gRNA_CDK7_targ_123,CDK7,5965.0,2950.0,9090.0,16046.0,5737.0,10909.0,1348.0,186.0,90.0,194.0,3062.0,3291.0,6275.0,5035.0,16242.0,9605.0,8408.0,3316.0,416.0,2713.0,4627.0,2888.0,1817.0,1633.0
gRNA_CDK7_targ_124,CDK7,3867.0,3943.0,11270.0,14345.0,9887.0,10188.0,6462.0,1023.0,41.0,1467.0,2285.0,512.0,8383.0,4947.0,8197.0,10626.0,3678.0,4926.0,345.0,1759.0,5049.0,3273.0,3017.0,5318.0
gRNA_CDK7_targ_125,CDK7,12254.0,1179.0,21902.0,16199.0,8456.0,10766.0,1767.0,113.0,118.0,1022.0,5262.0,1959.0,5276.0,6921.0,6774.0,12083.0,8859.0,2989.0,623.0,3901.0,8485.0,6893.0,6566.0,13406.0
gRNA_CDK7_targ_126,CDK7,8091.0,6233.0,15255.0,13369.0,11544.0,4802.0,3373.0,1241.0,68.0,5503.0,5258.0,528.0,9500.0,5590.0,17050.0,9440.0,5520.0,5174.0,550.0,5210.0,13427.0,5863.0,8948.0,23332.0
gRNA_CDK7_targ_127,CDK7,7596.0,9486.0,7963.0,14951.0,4345.0,22020.0,4499.0,414.0,152.0,1223.0,3831.0,8428.0,19699.0,16715.0,18860.0,27091.0,14816.0,9247.0,1507.0,7134.0,28685.0,14441.0,7429.0,18010.0
gRNA_CDK7_targ_128,CDK7,8837.0,3759.0,7331.0,17346.0,5915.0,5436.0,4360.0,1142.0,598.0,46.0,4960.0,3544.0,4804.0,4721.0,10639.0,4672.0,2642.0,4554.0,249.0,1160.0,1533.0,5613.0,4966.0,9912.0
gRNA_CDK7_targ_129,CDK7,819.0,994.0,4988.0,5199.0,4505.0,1981.0,84.0,190.0,576.0,65.0,1248.0,514.0,1559.0,306.0,3194.0,1556.0,4475.0,907.0,288.0,877.0,4956.0,1404.0,1086.0,4124.0
gRNA_CDK7_targ_130,CDK7,8192.0,1036.0,8033.0,11595.0,5722.0,10979.0,1962.0,141.0,531.0,172.0,2984.0,195.0,11432.0,6336.0,24664.0,16090.0,6447.0,6301.0,576.0,4878.0,6065.0,8695.0,9185.0,9576.0
gRNA_CDK7_targ_131,CDK7,12527.0,7273.0,25784.0,9665.0,10753.0,9409.0,11423.0,5720.0,601.0,471.0,2032.0,2724.0,10424.0,11949.0,14406.0,11959.0,13400.0,3495.0,1482.0,7586.0,8005.0,10636.0,5819.0,12216.0
gRNA_CDK7_targ_132,CDK7,13744.0,14106.0,17670.0,15276.0,7308.0,13030.0,4561.0,3244.0,906.0,224.0,1317.0,3554.0,11588.0,10133.0,13252.0,25790.0,6262.0,5043.0,745.0,17267.0,12203.0,15952.0,12637.0,24730.0
gRNA_CDK7_targ_133,CDK7,3029.0,5906.0,23434.0,14754.0,6218.0,6256.0,4175.0,24125.0,435.0,656.0,1837.0,912.0,10699.0,4416.0,9768.0,10769.0,6641.0,2036.0,1019.0,11906.0,1176.0,11009.0,11913.0,12657.0
gRNA_CDK7_targ_134,CDK7,10446.0,10980.0,26874.0,27422.0,12581.0,18309.0,6548.0,1966.0,234.0,726.0,15142.0,1215.0,11953.0,23090.0,16568.0,23851.0,9014.0,9720.0,1473.0,12911.0,17629.0,10634.0,15091.0,11532.0
gRNA_CDK7_targ_135,CDK7,21325.0,22027.0,20121.0,21769.0,11282.0,16919.0,4196.0,2454.0,159.0,293.0,1429.0,4101.0,43621.0,24214.0,11315.0,36095.0,18922.0,14197.0,3334.0,38698.0,27615.0,36291.0,48086.0,32221.0
gRNA_CDK7_targ_136,CDK7,6835.0,8540.0,9231.0,17179.0,4384.0,12410.0,4928.0,1436.0,658.0,641.0,2700.0,6001.0,18568.0,17363.0,27964.0,17341.0,14963.0,7084.0,1458.0,11598.0,26494.0,20194.0,14936.0,4421.0
gRNA_CDK7_targ_137,CDK7,14463.0,5471.0,20326.0,25409.0,8815.0,15620.0,3296.0,281.0,6933.0,423.0,400.0,5041.0,30190.0,18861.0,19820.0,25193.0,15828.0,12032.0,1106.0,24948.0,17665.0,22642.0,23743.0,75241.0
gRNA_CDK7_targ_138,CDK7,12938.0,11243.0,2506.0,2324.0,6675.0,5981.0,112.0,832.0,874.0,333.0,2035.0,4715.0,5525.0,3121.0,4517.0,6785.0,9286.0,3818.0,768.0,1737.0,4055.0,5150.0,4688.0,5515.0
gRNA_CDK7_targ_139,CDK7,8927.0,1388.0,3454.0,3368.0,3135.0,946.0,34.0,62.0,141.0,86.0,51.0,2461.0,1230.0,619.0,1691.0,2215.0,2225.0,1144.0,48.0,3496.0,2144.0,103.0,229.0,3104.0
gRNA_CDK7_targ_140,CDK7,2469.0,219.0,581.0,7685.0,3975.0,1584.0,156.0,97.0,58.0,16.0,127.0,680.0,654.0,1066.0,2017.0,1127.0,141.0,376.0,27.0,643.0,923.0,1615.0,861.0,9207.0
gRNA_CDK7_targ_141,CDK7,3988.0,195.0,5655.0,11074.0,4391.0,4208.0,463.0,792.0,237.0,37.0,8647.0,612.0,4391.0,4412.0,6926.0,3470.0,7478.0,1499.0,334.0,1773.0,894.0,1609.0,3024.0,15802.0
gRNA_CDK7_targ_142,CDK7,4687.0,10006.0,14657.0,10921.0,5841.0,6759.0,709.0,1187.0,40.0,42.0,1556.0,94.0,4736.0,4276.0,5808.0,7900.0,6272.0,3690.0,427.0,2253.0,5976.0,2797.0,2515.0,8175.0
gRNA_CDK7_targ_143,CDK7,5885.0,10948.0,9459.0,7155.0,7356.0,8807.0,895.0,1524.0,54.0,327.0,15359.0,1932.0,6927.0,5997.0,4662.0,11713.0,5021.0,3404.0,436.0,5599.0,1271.0,5546.0,6227.0,13571.0
gRNA_CDK7_targ_144,CDK7,1636.0,3895.0,1307.0,5345.0,1929.0,2724.0,44.0,64.0,23.0,185.0,129.0,1059.0,548.0,974.0,1874.0,2541.0,1596.0,528.0,292.0,619.0,1887.0,173.0,523.0,2222.0
gRNA_CDK7_targ_145,CDK7,10989.0,4691.0,9079.0,11981.0,6604.0,8235.0,441.0,149.0,688.0,59.0,1422.0,2136.0,2527.0,4054.0,9404.0,8088.0,3840.0,3459.0,276.0,1591.0,7040.0,2186.0,3144.0,519.0
gRNA_CDK7_targ_146,CDK7,611.0,711.0,5006.0,858.0,4691.0,827.0,58.0,4.0,11.0,189.0,23.0,175.0,245.0,135.0,692.0,432.0,1328.0,403.0,44.0,113.0,1290.0,466.0,358.0,291.0
gRNA_CDK7_targ_147,CDK7,1912.0,841.0,2138.0,6028.0,5784.0,6289.0,457.0,446.0,81.0,219.0,82.0,601.0,2164.0,2322.0,2180.0,3991.0,3193.0,1000.0,139.0,851.0,1913.0,1119.0,1528.0,2353.0
gRNA_CDK7_targ_148,CDK7,3908.0,59.0,65.0,2718.0,810.0,3458.0,36.0,19.0,282.0,59.0,408.0,7.0,310.0,484.0,575.0,2171.0,360.0,95.0,31.0,43.0,239.0,192.0,1609.0,239.0
gRNA_CDK7_targ_149,CDK7,408.0,5530.0,298.0,4063.0,613.0,1356.0,22.0,3.0,38.0,3.0,250.0,210.0,75.0,166.0,841.0,1568.0,678.0,325.0,72.0,21.0,233.0,257.0,147.0,253.0
gRNA_CDK7_targ_150,CDK7,6217.0,4161.0,9089.0,3994.0,9148.0,11159.0,2630.0,920.0,271.0,113.0,962.0,453.0,3365.0,2568.0,3326.0,7069.0,2829.0,1379.0,131.0,474.0,630.0,2000.0,1767.0,1791.0
gRNA_CDK7_targ_151,CDK7,2668.0,4710.0,3841.0,8800.0,890.0,6402.0,109.0,94.0,26.0,153.0,42.0,1150.0,1980.0,2319.0,573.0,5794.0,4082.0,631.0,144.0,1433.0,2002.0,1540.0,516.0,643.0
gRNA_CDK7_targ_152,CDK7,3988.0,3338.0,3159.0,2198.0,1765.0,2308.0,770.0,17.0,712.0,11.0,362.0,595.0,258.0,864.0,1578.0,2172.0,172.0,542.0,39.0,121.0,896.0,1398.0,431.0,708.0
gRNA_CDK7_targ_153,CDK7,6946.0,7131.0,6499.0,10823.0,9011.0,9836.0,647.0,246.0,34.0,64.0,1363.0,1639.0,1922.0,3769.0,8215.0,9279.0,11327.0,1619.0,673.0,1510.0,1576.0,4656.0,2135.0,364.0
gRNA_CDK7_targ_154,CDK7,2362.0,1569.0,5674.0,1993.0,4862.0,5662.0,256.0,21.0,13.0,21.0,281.0,84.0,860.0,2444.0,4025.0,5152.0,1002.0,826.0,52.0,562.0,717.0,1086.0,571.0,119.0
gRNA_CDK7_targ_155,CDK7,6586.0,11522.0,13015.0,7926.0,11543.0,9113.0,3994.0,489.0,345.0,74.0,1517.0,4012.0,3237.0,3118.0,5651.0,9326.0,6396.0,3371.0,299.0,1001.0,2067.0,2928.0,5533.0,3324.0
gRNA_CDK7_targ_156,CDK7,3272.0,3429.0,2480.0,6705.0,4556.0,6033.0,520.0,6598.0,85.0,62.0,917.0,736.0,3100.0,1577.0,2994.0,4356.0,3557.0,758.0,177.0,791.0,1452.0,2395.0,1619.0,855.0
gRNA_CDK7_targ_157,CDK7,2921.0,3019.0,4594.0,4554.0,7484.0,7398.0,441.0,48.0,42.0,21.0,738.0,476.0,1978.0,2892.0,3574.0,4050.0,1713.0,956.0,100.0,505.0,749.0,2879.0,354.0,2208.0
gRNA_CDK7_targ_158,CDK7,5627.0,4485.0,5916.0,9283.0,6880.0,11750.0,216.0,644.0,86.0,108.0,1763.0,1380.0,3031.0,2842.0,4387.0,6804.0,2574.0,1461.0,104.0,870.0,1577.0,579.0,1083.0,1868.0
gRNA_CDK7_targ_159,CDK7,1388.0,3991.0,2668.0,3370.0,6489.0,4011.0,935.0,22.0,287.0,229.0,1626.0,69.0,1226.0,1577.0,889.0,2588.0,1512.0,2186.0,141.0,949.0,518.0,376.0,3023.0,239.0
gRNA_CDK7_targ_160,CDK7,1718.0,491.0,394.0,3741.0,4467.0,2584.0,1626.0,78.0,147.0,259.0,693.0,8407.0,1384.0,623.0,403.0,2105.0,841.0,142.0,45.0,476.0,585.0,1763.0,1116.0,1462.0
gRNA_CDK7_targ_161,CDK7,10861.0,11017.0,16799.0,29566.0,10082.0,12842.0,12593.0,1698.0,397.0,142.0,228.0,2138.0,5605.0,7616.0,7982.0,19753.0,8752.0,6620.0,882.0,7861.0,9526.0,10602.0,17571.0,4856.0
gRNA_CDK7_targ_162,CDK7,12566.0,8154.0,10568.0,5766.0,7202.0,13928.0,1140.0,794.0,428.0,280.0,635.0,1305.0,10242.0,6338.0,6956.0,20499.0,9751.0,4100.0,562.0,4677.0,5387.0,5036.0,4746.0,5607.0
gRNA_CDK7_targ_163,CDK7,3115.0,4538.0,2784.0,7570.0,4494.0,4702.0,399.0,215.0,2809.0,24.0,443.0,419.0,5301.0,2624.0,2548.0,7424.0,4470.0,1526.0,124.0,1295.0,1726.0,1968.0,4521.0,81.0
gRNA_CDK7_targ_164,CDK7,5171.0,2315.0,5439.0,4444.0,6593.0,6330.0,1045.0,199.0,248.0,218.0,569.0,1584.0,1533.0,2136.0,1841.0,6458.0,1878.0,745.0,169.0,1632.0,1239.0,1501.0,2016.0,2603.0
gRNA_CDK7_targ_165,CDK7,16804.0,31617.0,22006.0,24886.0,20179.0,16728.0,2857.0,1754.0,3180.0,920.0,2953.0,2844.0,16760.0,19709.0,20007.0,22621.0,11826.0,9991.0,3123.0,18208.0,12000.0,22549.0,18653.0,20983.0
gRNA_CDK7_targ_166,CDK7,8513.0,16211.0,18212.0,22171.0,15289.0,15434.0,4570.0,1267.0,84.0,1086.0,3130.0,4167.0,19899.0,14312.0,12792.0,22955.0,16904.0,13956.0,1721.0,24081.0,13648.0,16469.0,15696.0,17294.0
gRNA_CDK7_targ_167,CDK7,16778.0,18888.0,55924.0,35014.0,17468.0,14713.0,7370.0,1087.0,1021.0,434.0,1728.0,4112.0,20828.0,14971.0,25851.0,20061.0,7976.0,11311.0,1425.0,12998.0,7760.0,18036.0,8313.0,19923.0
gRNA_CDK7_targ_168,CDK7,15476.0,15187.0,23094.0,15597.0,16821.0,14739.0,977.0,13598.0,665.0,610.0,2678.0,2116.0,15545.0,11922.0,12535.0,25855.0,12553.0,10137.0,1331.0,10848.0,15907.0,14357.0,10947.0,11456.0
gRNA_CDK7_targ_169,CDK7,3452.0,2798.0,9070.0,8680.0,3389.0,3810.0,933.0,31.0,377.0,166.0,490.0,2034.0,2264.0,2439.0,4400.0,5209.0,1097.0,1492.0,493.0,1181.0,213.0,3060.0,3168.0,7276.0
gRNA_CDK7_targ_170,CDK7,3065.0,10590.0,5384.0,10752.0,12743.0,6148.0,1004.0,758.0,104.0,93.0,3015.0,1550.0,6144.0,3829.0,7452.0,9665.0,3004.0,2512.0,608.0,1901.0,3176.0,1909.0,2171.0,4080.0
gRNA_CDK7_targ_171,CDK7,148.0,1742.0,22.0,2261.0,444.0,1144.0,19.0,6.0,20.0,49.0,1753.0,11.0,25.0,185.0,627.0,619.0,1964.0,55.0,83.0,131.0,2655.0,615.0,413.0,139.0
gRNA_CDK7_targ_172,CDK7,384.0,669.0,3303.0,64.0,2807.0,1994.0,24.0,10.0,10.0,47.0,822.0,12.0,843.0,554.0,1431.0,327.0,911.0,186.0,36.0,109.0,2459.0,137.0,76.0,1523.0
gRNA_CDK7_targ_173,CDK7,3339.0,4031.0,2629.0,5245.0,5807.0,7796.0,209.0,1072.0,137.0,129.0,1988.0,17034.0,2338.0,3071.0,4444.0,8462.0,5665.0,1661.0,450.0,1900.0,3588.0,3246.0,1694.0,11599.0
gRNA_CDK7_targ_174,CDK7,2363.0,2090.0,10046.0,11467.0,9247.0,5565.0,188.0,184.0,360.0,87.0,5680.0,2428.0,4809.0,2820.0,9482.0,3042.0,3272.0,2710.0,1390.0,2043.0,7711.0,2080.0,14878.0,16811.0
gRNA_CDK7_targ_175,CDK7,5484.0,2711.0,1268.0,6787.0,5054.0,9015.0,277.0,319.0,288.0,291.0,1444.0,1262.0,4637.0,4716.0,3527.0,8392.0,3479.0,3250.0,191.0,949.0,1127.0,1909.0,1509.0,1994.0
gRNA_CDK7_targ_176,CDK7,1383.0,742.0,257.0,5694.0,1078.0,460.0,17.0,66.0,19.0,61.0,314.0,159.0,519.0,166.0,625.0,848.0,471.0,147.0,42.0,194.0,230.0,467.0,408.0,651.0
gRNA_CDK7_targ_177,CDK7,397.0,86.0,1584.0,1505.0,693.0,6459.0,195.0,26.0,18.0,127.0,3152.0,29.0,2192.0,2515.0,392.0,6285.0,3089.0,1047.0,194.0,1180.0,1439.0,807.0,836.0,10566.0
gRNA_CDK7_targ_178,CDK7,2251.0,2133.0,4024.0,4386.0,3817.0,1954.0,831.0,20.0,29.0,41.0,4134.0,690.0,689.0,263.0,5181.0,584.0,3610.0,426.0,93.0,386.0,441.0,684.0,1036.0,4917.0
gRNA_CDK7_targ_179,CDK7,8541.0,11710.0,6547.0,13174.0,10608.0,10677.0,1817.0,3725.0,122.0,584.0,1845.0,1307.0,6901.0,9423.0,8799.0,9501.0,7179.0,3948.0,586.0,4121.0,1172.0,5506.0,5108.0,10035.0
gRNA_CDK7_targ_180,CDK7,16752.0,10818.0,26162.0,28360.0,26987.0,17988.0,25019.0,4306.0,7706.0,888.0,4437.0,3467.0,11661.0,12618.0,19678.0,19645.0,9465.0,7851.0,1530.0,409773.0,7539.0,16021.0,26592.0,10641.0
gRNA_CDK7_targ_181,CDK7,680.0,1165.0,1435.0,3149.0,6676.0,1574.0,29.0,10.0,16.0,24.0,302.0,33.0,785.0,505.0,1599.0,869.0,916.0,111.0,41.0,158.0,78.0,551.0,904.0,361.0
gRNA_CDK7_targ_182,CDK7,56.0,571.0,1221.0,365.0,1990.0,901.0,249.0,3.0,11.0,18.0,619.0,30.0,108.0,133.0,294.0,518.0,581.0,221.0,41.0,49.0,1042.0,131.0,48.0,279.0
gRNA_CDK7_targ_183,CDK7,8344.0,6408.0,5378.0,11332.0,7642.0,6653.0,844.0,290.0,230.0,661.0,915.0,751.0,4150.0,2948.0,5115.0,3854.0,1589.0,1552.0,118.0,681.0,1253.0,2622.0,4010.0,1590.0
gRNA_CDK7_targ_184,CDK7,2900.0,2651.0,1894.0,2193.0,4744.0,3404.0,168.0,233.0,74.0,57.0,186.0,1013.0,978.0,2234.0,8915.0,3227.0,1502.0,1132.0,85.0,1417.0,3055.0,401.0,2076.0,1343.0
gRNA_CDK7_targ_185,CDK7,1103.0,297.0,878.0,321.0,1061.0,1924.0,288.0,27.0,5.0,3.0,9.0,4.0,120.0,65.0,237.0,1018.0,220.0,141.0,21.0,60.0,146.0,320.0,101.0,183.0
gRNA_CDK7_targ_186,CDK7,9338.0,3324.0,8637.0,9332.0,6320.0,9712.0,2342.0,1188.0,419.0,38.0,2987.0,3735.0,6139.0,7625.0,7332.0,12700.0,3832.0,2369.0,726.0,7315.0,3004.0,3688.0,3412.0,2761.0
gRNA_CDK7_targ_187,CDK7,9100.0,10507.0,7033.0,16105.0,10039.0,4731.0,29314.0,579.0,163.0,536.0,1525.0,2051.0,5340.0,6549.0,12572.0,4531.0,1313.0,1728.0,512.0,4004.0,1214.0,1751.0,2166.0,6937.0
gRNA_CDK7_targ_188,CDK7,3170.0,5284.0,6836.0,4950.0,9828.0,7311.0,997.0,437.0,312.0,51.0,710.0,1337.0,2645.0,5802.0,6845.0,6549.0,6485.0,2078.0,219.0,2617.0,2365.0,2608.0,5452.0,7187.0
gRNA_CDK7_targ_189,CDK7,11814.0,2968.0,7653.0,5388.0,8391.0,7354.0,5389.0,99.0,375.0,503.0,1605.0,894.0,3421.0,3361.0,4721.0,8869.0,5862.0,2759.0,530.0,911.0,1975.0,3829.0,2986.0,2625.0
gRNA_CDK7_targ_190,CDK7,2221.0,1678.0,3203.0,809.0,2797.0,2007.0,96.0,15.0,65.0,196.0,898.0,547.0,1331.0,1022.0,2809.0,1576.0,1685.0,797.0,73.0,635.0,987.0,586.0,1200.0,1817.0
gRNA_CDK7_targ_191,CDK7,1209.0,1133.0,3347.0,3442.0,4365.0,2906.0,62.0,183.0,44.0,86.0,2687.0,324.0,81.0,869.0,3360.0,912.0,688.0,179.0,27.0,153.0,5865.0,319.0,319.0,6523.0
gRNA_CDK7_targ_192,CDK7,9057.0,4667.0,7453.0,3422.0,4619.0,12776.0,3947.0,315.0,1655.0,75.0,7124.0,1329.0,7782.0,6749.0,14922.0,17001.0,11148.0,7800.0,1128.0,6661.0,12815.0,4493.0,3429.0,32322.0
gRNA_CDK7_targ_193,CDK7,5558.0,3951.0,8146.0,6679.0,9678.0,9749.0,2150.0,5922.0,163.0,46.0,14696.0,1689.0,3517.0,4867.0,5528.0,8833.0,9469.0,1753.0,473.0,2638.0,4948.0,1180.0,6610.0,13720.0
gRNA_CDK7_targ_194,CDK7,8121.0,11177.0,25962.0,10244.0,11127.0,13658.0,64759.0,1635.0,354.0,316.0,3441.0,1637.0,8863.0,4845.0,7772.0,9244.0,6408.0,1566.0,775.0,2419.0,4066.0,3150.0,8738.0,15476.0
gRNA_CDK7_targ_195,CDK7,3815.0,4201.0,5806.0,8938.0,3742.0,3565.0,639.0,1137.0,68.0,248.0,3238.0,812.0,2640.0,652.0,4250.0,5629.0,1265.0,572.0,80.0,757.0,2312.0,1983.0,751.0,2905.0
gRNA_CDK7_targ_196,CDK7,2757.0,2829.0,7038.0,9919.0,3954.0,10853.0,837.0,276.0,2363.0,3101.0,4357.0,235.0,9705.0,8802.0,11830.0,11273.0,10358.0,5756.0,591.0,4091.0,6689.0,7215.0,1995.0,7010.0
gRNA_CDK7_targ_197,CDK7,23261.0,12888.0,29802.0,29083.0,18165.0,20006.0,8484.0,3831.0,4064.0,1259.0,2261.0,2904.0,23078.0,18659.0,6688.0,27044.0,18261.0,8809.0,1008.0,11672.0,19925.0,18377.0,13326.0,10338.0
gRNA_CDK7_targ_198,CDK7,7834.0,2718.0,5019.0,5606.0,5160.0,6972.0,168.0,1662.0,552.0,149.0,1042.0,396.0,4356.0,7149.0,2843.0,7964.0,13466.0,1951.0,673.0,3026.0,1749.0,1623.0,1650.0,9034.0
gRNA_CDK7_targ_199,CDK7,11138.0,7725.0,13544.0,18297.0,12164.0,12643.0,6622.0,3545.0,554.0,595.0,1091.0,3043.0,14336.0,11071.0,9410.0,14040.0,7722.0,5024.0,664.0,8611.0,7940.0,10741.0,10038.0,6180.0
gRNA_CDK7_targ_200,CDK7,10392.0,7953.0,24524.0,7112.0,8130.0,14700.0,3919.0,1695.0,626.0,451.0,2496.0,2005.0,14228.0,11234.0,20463.0,15890.0,10239.0,9975.0,759.0,11837.0,12095.0,11616.0,8672.0,20314.0
gRNA_CDK7_targ_201,CDK7,6218.0,4353.0,6585.0,6002.0,9342.0,4693.0,1172.0,104.0,26.0,42.0,1017.0,800.0,3547.0,2291.0,3641.0,2967.0,1053.0,2570.0,88.0,2777.0,1544.0,1280.0,2937.0,3566.0
gRNA_CDK7_targ_202,CDK7,8036.0,11475.0,28291.0,6174.0,10986.0,10147.0,7512.0,5337.0,619.0,1334.0,1376.0,3491.0,8291.0,10574.0,13984.0,13358.0,6864.0,7027.0,1063.0,16288.0,4127.0,7075.0,8168.0,17794.0
gRNA_CDK7_targ_203,CDK7,10177.0,12512.0,19949.0,25384.0,12198.0,15806.0,7539.0,2072.0,44.0,96.0,2513.0,1287.0,11698.0,12603.0,8678.0,12257.0,4798.0,5030.0,495.0,7240.0,7742.0,9655.0,8511.0,6958.0
