gRNA_id,gene,T0_REP1,T0_REP2,T0_REP3,DMSO_REP1,DMSO_REP2,DMSO_REP3,KB_2000_REP1,KB_2000_REP2,KB_2000_REP3,KB_4000_REP1,KB_4000_REP2,KB_4000_REP3
gRNA_CDK7_targ_177,CDK7,836.0,2296.0,3634.0,292.0,3997.0,281.0,85.0,621.0,138.0,83.0,4702.0,59.0
gRNA_CDK7_targ_178,CDK7,4628.0,2732.0,7836.0,2458.0,4560.0,1125.0,282.0,666.0,2160.0,606.0,9431.0,302.0
gRNA_CDK7_targ_179,CDK7,7755.0,9769.0,20751.0,14779.0,15215.0,6288.0,4752.0,4671.0,3626.0,9758.0,20907.0,1975.0
gRNA_CDK7_targ_180,CDK7,17842.0,34825.0,53078.0,23673.0,30976.0,15847.0,12078.0,10758.0,11591.0,30932.0,57785.0,33802.0
gRNA_CDK7_targ_181,CDK7,2552.0,9153.0,7568.0,2570.0,1884.0,1933.0,157.0,53.0,261.0,792.0,1674.0,2231.0
gRNA_CDK7_targ_182,CDK7,395.0,2468.0,5644.0,959.0,1209.0,727.0,425.0,33.0,402.0,1620.0,146.0,677.0
gRNA_CDK7_targ_183,CDK7,2228.0,7460.0,12720.0,6913.0,9501.0,1170.0,1378.0,721.0,1500.0,2842.0,10566.0,5437.0
gRNA_CDK7_targ_184,CDK7,2689.0,3135.0,13081.0,2570.0,2732.0,2966.0,325.0,946.0,3850.0,713.0,29202.0,5492.0
gRNA_CDK7_targ_185,CDK7,413.0,323.0,3140.0,227.0,345.0,81.0,13.0,2.0,30.0,1498.0,1008.0,50.0
gRNA_CDK7_targ_186,CDK7,6989.0,12067.0,21777.0,11804.0,13540.0,8876.0,5012.0,4350.0,4881.0,4312.0,8979.0,21518.0
gRNA_CDK7_targ_187,CDK7,4247.0,10030.0,16110.0,11101.0,9708.0,6399.0,3254.0,3073.0,11625.0,17708.0,12445.0,3868.0
gRNA_CDK7_targ_188,CDK7,4305.0,13904.0,11489.0,4693.0,7280.0,4515.0,2907.0,1794.0,2836.0,2031.0,9908.0,3258.0
gRNA_CDK7_targ_189,CDK7,4985.0,7168.0,15966.0,8330.0,10990.0,11267.0,729.0,4829.0,4319.0,1233.0,38462.0,6248.0
gRNA_CDK7_targ_190,CDK7,1271.0,4284.0,11065.0,4228.0,5382.0,539.0,757.0,140.0,1216.0,551.0,14965.0,1438.0
gRNA_CDK7_targ_191,CDK7,2239.0,3772.0,6477.0,1226.0,7084.0,1286.0,117.0,222.0,395.0,1043.0,3119.0,419.0
gRNA_CDK7_targ_192,CDK7,6818.0,9386.0,15711.0,4977.0,12910.0,3800.0,976.0,1225.0,6598.0,2687.0,6686.0,3711.0
gRNA_CDK7_targ_193,CDK7,7087.0,6558.0,16812.0,9258.0,13316.0,5202.0,1925.0,2057.0,3801.0,2406.0,9891.0,17718.0
gRNA_CDK7_targ_194,CDK7,4991.0,19443.0,32604.0,11307.0,14723.0,5979.0,6857.0,2992.0,5612.0,5233.0,36314.0,2541.0
gRNA_CDK7_targ_195,CDK7,4162.0,6516.0,13476.0,3660.0,6015.0,1421.0,677.0,1381.0,1416.0,361.0,2628.0,1007.0
gRNA_CDK7_targ_196,CDK7,5198.0,8897.0,13077.0,16198.0,16144.0,8807.0,5961.0,2811.0,3624.0,865.0,16894.0,5228.0
gRNA_CDK7_targ_197,CDK7,22100.0,24065.0,60360.0,27964.0,31638.0,27850.0,5256.0,14338.0,14807.0,53707.0,54795.0,14578.0
gRNA_CDK7_targ_198,CDK7,1573.0,3967.0,12680.0,5991.0,7325.0,2543.0,2994.0,2148.0,3618.0,715.0,2219.0,11217.0
gRNA_CDK7_targ_199,CDK7,12617.0,22377.0,21051.0,24954.0,33771.0,13036.0,3709.0,7253.0,13242.0,16935.0,35302.0,49593.0
gRNA_CDK7_targ_200,CDK7,14020.0,16442.0,28597.0,9192.0,28193.0,10738.0,4509.0,22173.0,14381.0,2952.0,7740.0,2729.0
gRNA_CDK7_targ_201,CDK7,2975.0,2254.0,11952.0,3359.0,10423.0,3477.0,987.0,1633.0,2680.0,383.0,6860.0,3095.0
gRNA_CDK7_targ_202,CDK7,15519.0,11497.0,20815.0,17388.0,27677.0,7694.0,4487.0,4690.0,9314.0,12816.0,24550.0,25486.0
gRNA_CDK7_targ_203,CDK7,9612.0,20692.0,41184.0,12981.0,16224.0,6332.0,7230.0,12947.0,6408.0,16617.0,8335.0,6662.0
gRNA_CDK7_targ_204,CDK7,14818.0,21348.0,36706.0,22121.0,34128.0,17921.0,8174.0,6669.0,18369.0,12248.0,27093.0,135273.0
gRNA_CDK7_targ_205,CDK7,20422.0,19641.0,23314.0,7944.0,19945.0,9225.0,1760.0,5790.0,3230.0,23316.0,15684.0,5638.0
gRNA_CDK7_targ_206,CDK7,9334.0,24912.0,24096.0,10747.0,14321.0,5983.0,4456.0,3581.0,7160.0,4619.0,21585.0,22249.0
gRNA_CDK7_targ_207,CDK7,752.0,4424.0,10374.0,5840.0,4147.0,852.0,1155.0,163.0,1343.0,109.0,5413.0,7222.0
gRNA_CDK7_targ_208,CDK7,6385.0,7489.0,17122.0,6015.0,16641.0,4394.0,686.0,6968.0,4010.0,973.0,18145.0,3200.0
gRNA_CDK7_targ_209,CDK7,8775.0,13920.0,18662.0,13017.0,22173.0,4856.0,3945.0,3893.0,3612.0,6896.0,27691.0,4169.0
gRNA_CDK7_targ_210,CDK7,768.0,1739.0,10274.0,3009.0,3558.0,189.0,250.0,657.0,719.0,35.0,2882.0,1683.0
gRNA_CDK7_targ_211,CDK7,2380.0,5222.0,10840.0,833.0,2644.0,305.0,641.0,149.0,1078.0,292.0,3848.0,2073.0
gRNA_CDK7_targ_212,CDK7,9953.0,15906.0,33053.0,10263.0,22492.0,3956.0,736.0,4657.0,7892.0,4260.0,72130.0,972.0
gRNA_CDK7_targ_213,CDK7,6381.0,5162.0,21143.0,2630.0,10339.0,5445.0,693.0,1233.0,3731.0,1839.0,7097.0,1838.0
gRNA_CDK7_targ_214,CDK7,3859.0,9858.0,18597.0,4760.0,11476.0,2776.0,1301.0,1041.0,2186.0,978.0,13124.0,8838.0
gRNA_CDK7_targ_215,CDK7,5085.0,7804.0,20193.0,3688.0,13370.0,3859.0,608.0,1955.0,4223.0,2692.0,34705.0,4433.0
gRNA_CDK7_targ_216,CDK7,3837.0,5375.0,19481.0,3002.0,8957.0,759.0,108.0,1056.0,4777.0,526.0,19178.0,322.0
gRNA_CDK7_targ_217,CDK7,6776.0,5481.0,18107.0,3297.0,10265.0,5327.0,998.0,1129.0,1559.0,3212.0,10800.0,11106.0
gRNA_CDK7_targ_218,CDK7,3217.0,5572.0,10635.0,1797.0,8600.0,859.0,108.0,487.0,341.0,441.0,2888.0,1165.0
gRNA_CDK7_targ_219,CDK7,5109.0,8652.0,21176.0,11322.0,13438.0,4809.0,586.0,2933.0,2979.0,10260.0,25094.0,1610.0
gRNA_CDK7_targ_220,CDK7,811.0,2260.0,9352.0,1168.0,3738.0,1764.0,284.0,475.0,1549.0,166.0,731.0,4257.0
gRNA_CDK7_targ_221,CDK7,9761.0,19790.0,20371.0,10056.0,16674.0,6972.0,933.0,10606.0,4977.0,5267.0,50732.0,11704.0
gRNA_CDK7_targ_222,CDK7,3013.0,8070.0,11014.0,2953.0,8677.0,5076.0,203.0,2434.0,370.0,765.0,30116.0,4647.0
gRNA_CDK7_targ_223,CDK7,677.0,3920.0,3514.0,1458.0,2058.0,235.0,269.0,11.0,24.0,512.0,2501.0,39.0
gRNA_CDK7_targ_224,CDK7,333.0,1560.0,4259.0,500.0,1828.0,68.0,43.0,95.0,1058.0,1110.0,136.0,34.0
gRNA_CDK7_targ_225,CDK7,69.0,3044.0,7961.0,1163.0,502.0,739.0,23.0,19.0,99.0,205.0,13720.0,487.0
gRNA_CDK7_targ_226,CDK7,208.0,1507.0,1842.0,1290.0,8901.0,598.0,13.0,191.0,303.0,241.0,1099.0,80.0
gRNA_CDK7_targ_227,CDK7,16815.0,21310.0,31921.0,12904.0,15792.0,8993.0,2293.0,4539.0,8286.0,25226.0,29914.0,9944.0
gRNA_CDK7_targ_228,CDK7,10760.0,14375.0,31006.0,19702.0,33393.0,9956.0,25072.0,2545.0,9580.0,17524.0,23694.0,37489.0
gRNA_CDK7_targ_229,CDK7,15037.0,30725.0,48258.0,14477.0,24836.0,21782.0,8959.0,7863.0,18183.0,13207.0,15077.0,15470.0
gRNA_CDK7_targ_230,CDK7,12710.0,11061.0,30024.0,14737.0,20356.0,11597.0,9104.0,5177.0,8337.0,6173.0,12404.0,12557.0
gRNA_CDK7_targ_231,CDK7,6633.0,9191.0,22018.0,6797.0,14056.0,12168.0,2702.0,7492.0,5302.0,5079.0,26054.0,3303.0
gRNA_CDK7_targ_232,CDK7,15822.0,16067.0,37127.0,22992.0,18389.0,13319.0,12369.0,7246.0,8743.0,11346.0,13522.0,15124.0
gRNA_CDK7_targ_233,CDK7,13505.0,11503.0,19497.0,8693.0,16653.0,8967.0,2564.0,2681.0,11052.0,3169.0,8605.0,9967.0
gRNA_CDK7_targ_234,CDK7,8657.0,9694.0,18512.0,13575.0,14292.0,5697.0,5092.0,2725.0,7788.0,5132.0,12769.0,124149.0
gRNA_CDK7_targ_235,CDK7,8076.0,21772.0,22689.0,19464.0,17489.0,17300.0,4257.0,7035.0,4962.0,23190.0,76730.0,11325.0
gRNA_CDK7_targ_236,CDK7,9194.0,16705.0,29978.0,7895.0,13489.0,6031.0,963.0,4744.0,2409.0,1950.0,17308.0,23530.0
gRNA_CDK7_targ_237,CDK7,3279.0,5348.0,21154.0,8267.0,18397.0,3124.0,854.0,2557.0,3507.0,1368.0,7289.0,7727.0
gRNA_CDK7_targ_238,CDK7,5972.0,9283.0,18926.0,2817.0,2287.0,6439.0,3875.0,5437.0,712.0,15859.0,7553.0,5282.0
gRNA_CDK7_targ_239,CDK7,17921.0,22700.0,36917.0,11008.0,23939.0,13415.0,5815.0,26808.0,11362.0,5671.0,34661.0,17658.0
gRNA_CDK7_targ_240,CDK7,18328.0,24015.0,50968.0,18085.0,17169.0,13625.0,7205.0,8958.0,14902.0,36500.0,601071.0,41664.0
gRNA_CDK7_targ_241,CDK7,5108.0,5328.0,9407.0,8876.0,3294.0,4311.0,2780.0,631.0,3098.0,4534.0,5795.0,4736.0
gRNA_CDK7_targ_242,CDK7,2699.0,4131.0,11639.0,2818.0,5639.0,922.0,192.0,359.0,457.0,764.0,24486.0,378.0
gRNA_CDK7_targ_243,CDK7,3236.0,6544.0,13538.0,3295.0,10464.0,2961.0,414.0,1299.0,2087.0,611.0,4514.0,455.0
gRNA_CDK7_targ_244,CDK7,1647.0,1048.0,6346.0,1663.0,6260.0,3131.0,458.0,1211.0,100.0,3241.0,12375.0,152.0
gRNA_CDK7_targ_245,CDK7,5124.0,12074.0,18573.0,9903.0,22245.0,3098.0,5104.0,6060.0,6747.0,3505.0,43387.0,25864.0
gRNA_CDK7_targ_246,CDK7,3999.0,6252.0,16882.0,4121.0,5352.0,10024.0,3398.0,2096.0,6369.0,5780.0,10605.0,784.0
gRNA_CDK7_targ_247,CDK7,10355.0,7059.0,19252.0,13773.0,19662.0,6263.0,890.0,1132.0,2173.0,2228.0,18994.0,7376.0
gRNA_CDK7_targ_248,CDK7,1580.0,2286.0,5523.0,1524.0,4303.0,722.0,2446.0,322.0,2317.0,216.0,6608.0,3966.0
gRNA_CDK7_targ_249,CDK7,3386.0,3179.0,11831.0,6626.0,14033.0,2330.0,1702.0,1270.0,7103.0,423.0,13849.0,1324.0
gRNA_CDK7_targ_250,CDK7,3045.0,3820.0,7783.0,3193.0,1963.0,1328.0,96.0,5802.0,54.0,228.0,6454.0,716.0
gRNA_CDK7_targ_251,CDK7,2370.0,3630.0,9615.0,3821.0,9248.0,8569.0,1699.0,554.0,2001.0,2769.0,9379.0,5486.0
gRNA_CDK7_targ_252,CDK7,7350.0,7621.0,13306.0,7380.0,9745.0,6227.0,8991.0,7418.0,7562.0,15962.0,32460.0,8857.0
gRNA_CDK7_targ_253,CDK7,8992.0,15595.0,21212.0,9893.0,17281.0,7482.0,2831.0,3256.0,4521.0,3063.0,12739.0,20514.0
gRNA_CDK7_targ_254,CDK7,2752.0,3288.0,9679.0,3290.0,11795.0,2609.0,1727.0,478.0,4107.0,2109.0,19166.0,4285.0
gRNA_CDK7_targ_255,CDK7,4536.0,5441.0,12570.0,4839.0,4482.0,1822.0,496.0,2530.0,4088.0,3620.0,4697.0,5434.0
gRNA_CDK7_targ_256,CDK7,5496.0,8970.0,13185.0,16442.0,12668.0,2308.0,1880.0,1653.0,3275.0,1004.0,18693.0,5094.0
gRNA_CDK7_targ_257,CDK7,944.0,9522.0,7497.0,1010.0,2582.0,618.0,1814.0,2385.0,1001.0,285.0,1143.0,11866.0
gRNA_CDK7_targ_258,CDK7,5788.0,9893.0,18417.0,7779.0,9452.0,2639.0,2583.0,965.0,3041.0,4220.0,2099.0,602.0
gRNA_CDK7_targ_259,CDK7,14287.0,16659.0,35559.0,14396.0,21571.0,8849.0,6844.0,3784.0,6958.0,6096.0,15550.0,7853.0
gRNA_CDK7_targ_260,CDK7,5775.0,11223.0,24894.0,6196.0,12324.0,11189.0,11208.0,4214.0,932.0,6207.0,12103.0,3630.0
gRNA_CDK7_targ_261,CDK7,1675.0,5243.0,10544.0,3574.0,6112.0,3477.0,337.0,6816.0,1973.0,1329.0,7763.0,6266.0
gRNA_CDK7_targ_262,CDK7,9626.0,12541.0,14247.0,7143.0,11931.0,2793.0,1585.0,250.0,4081.0,332.0,4771.0,490.0
gRNA_CDK7_targ_263,CDK7,2430.0,5948.0,16626.0,7079.0,4995.0,2809.0,2143.0,4114.0,2376.0,711.0,4938.0,3844.0
gRNA_CDK7_targ_264,CDK7,4690.0,6015.0,16999.0,7897.0,10654.0,2481.0,1194.0,841.0,2730.0,13233.0,8335.0,3764.0
gRNA_CDK7_targ_265,CDK7,82.0,381.0,3767.0,145.0,2628.0,98.0,8.0,12.0,503.0,99.0,1666.0,29.0
gRNA_CDK7_targ_266,CDK7,244.0,1034.0,1846.0,603.0,1361.0,673.0,27.0,5.0,207.0,8.0,2396.0,5.0
gRNA_CDK7_targ_267,CDK7,447.0,861.0,428.0,230.0,2733.0,119.0,18.0,6.0,8.0,5146.0,3342.0,5.0
gRNA_CDK7_targ_268,CDK7,388.0,439.0,3873.0,70.0,1917.0,297.0,11.0,1.0,221.0,159.0,787.0,223.0
gRNA_CDK7_targ_269,CDK7,9164.0,2124.0,3754.0,1426.0,3166.0,182.0,71.0,69.0,243.0,145.0,1281.0,42.0
gRNA_CDK7_targ_270,CDK7,830.0,493.0,1792.0,887.0,462.0,8690.0,33.0,23.0,13.0,19292.0,825.0,24.0
gRNA_CDK7_targ_271,CDK7,428.0,1388.0,4315.0,1193.0,1742.0,1325.0,501.0,3550.0,237.0,1093.0,2531.0,1841.0
gRNA_CDK7_targ_272,CDK7,2673.0,10221.0,3886.0,827.0,2440.0,250.0,679.0,90.0,48.0,148.0,1186.0,51.0
gRNA_CDK7_targ_273,CDK7,5570.0,11311.0,13209.0,7066.0,8791.0,3635.0,3865.0,2566.0,2104.0,1902.0,27123.0,14595.0
gRNA_CDK7_targ_274,CDK7,3153.0,4226.0,13045.0,5659.0,6877.0,2151.0,452.0,904.0,2461.0,14741.0,10552.0,1729.0
gRNA_CDK7_targ_275,CDK7,1437.0,1896.0,4142.0,1399.0,1360.0,291.0,63.0,73.0,1076.0,436.0,8164.0,2279.0
gRNA_CDK7_targ_276,CDK7,7049.0,7778.0,19670.0,6716.0,11825.0,2395.0,2615.0,1416.0,4119.0,1781.0,20579.0,451.0
gRNA_CDK7_targ_277,CDK7,2760.0,3187.0,5359.0,1327.0,6111.0,415.0,624.0,647.0,668.0,1556.0,7214.0,2526.0
gRNA_CDK7_targ_278,CDK7,564.0,2926.0,7230.0,594.0,1208.0,769.0,916.0,315.0,1800.0,1220.0,12820.0,6562.0
gRNA_CDK7_targ_279,CDK7,259.0,3467.0,10938.0,2034.0,3258.0,64.0,64.0,43.0,1616.0,426.0,706.0,219.0
gRNA_CDK7_targ_280,CDK7,1909.0,1332.0,4512.0,458.0,3099.0,108.0,24.0,1133.0,140.0,1090.0,1819.0,181.0
gRNA_CDK7_targ_281,CDK7,1862.0,1609.0,7355.0,2535.0,773.0,840.0,57.0,186.0,489.0,883.0,6989.0,598.0
gRNA_CDK7_targ_282,CDK7,1830.0,2191.0,8563.0,5437.0,13916.0,871.0,360.0,664.0,2615.0,3090.0,5807.0,157.0
gRNA_CDK7_targ_283,CDK7,2903.0,5586.0,18729.0,2064.0,11299.0,1780.0,208.0,2581.0,4868.0,138.0,6062.0,562.0
gRNA_CDK7_targ_284,CDK7,2030.0,855.0,3246.0,1326.0,6563.0,640.0,52.0,1282.0,966.0,514.0,8444.0,1644.0
gRNA_CDK7_targ_285,CDK7,4453.0,10918.0,11247.0,5317.0,10938.0,3512.0,164.0,2667.0,2105.0,597.0,8701.0,1607.0
gRNA_CDK7_targ_286,CDK7,328.0,898.0,2735.0,677.0,1133.0,191.0,11.0,16.0,37.0,150.0,307.0,14.0
gRNA_CDK7_targ_287,CDK7,41.0,1708.0,877.0,639.0,1153.0,1076.0,7.0,8.0,6.0,4.0,540.0,173.0
gRNA_CDK7_targ_288,CDK7,981.0,1174.0,2951.0,3850.0,1304.0,317.0,821.0,149.0,2145.0,49.0,1789.0,4035.0
gRNA_CDK7_targ_289,CDK7,4868.0,6916.0,15542.0,13211.0,13400.0,7153.0,4202.0,2934.0,3574.0,8030.0,7885.0,20130.0
gRNA_CDK7_targ_290,CDK7,5057.0,13458.0,20519.0,19616.0,22822.0,9007.0,5563.0,2978.0,3893.0,820.0,7038.0,13220.0
gRNA_CDK7_targ_291,CDK7,11440.0,16261.0,29956.0,16570.0,22334.0,9664.0,9139.0,7900.0,6628.0,6659.0,7031.0,25868.0
gRNA_CDK7_targ_292,CDK7,11468.0,14509.0,21049.0,18540.0,23395.0,8307.0,7149.0,6657.0,18694.0,14179.0,11575.0,22857.0
gRNA_CDK7_targ_293,CDK7,8984.0,18709.0,29375.0,19904.0,20412.0,19328.0,9737.0,7647.0,21701.0,15693.0,17744.0,20632.0
gRNA_CDK7_targ_294,CDK7,6072.0,4686.0,11372.0,5299.0,11237.0,7330.0,488.0,2761.0,2928.0,2709.0,3138.0,2867.0
gRNA_CDK7_targ_295,CDK7,4234.0,12731.0,13372.0,5781.0,10456.0,6232.0,3365.0,1020.0,4225.0,7455.0,6775.0,3019.0
gRNA_CDK7_targ_296,CDK7,6345.0,14787.0,32720.0,16559.0,24028.0,18800.0,9944.0,4998.0,20845.0,14379.0,20159.0,28464.0
gRNA_CDK7_targ_297,CDK7,9642.0,13673.0,23132.0,8388.0,22025.0,4758.0,1910.0,3139.0,6750.0,3899.0,33028.0,8071.0
gRNA_CDK7_targ_298,CDK7,6183.0,7634.0,13259.0,13023.0,9707.0,5589.0,4245.0,2187.0,8431.0,3565.0,13763.0,7620.0
gRNA_CDK7_targ_299,CDK7,1401.0,2783.0,6944.0,1430.0,4155.0,1810.0,1822.0,342.0,2039.0,1790.0,1989.0,632.0
gRNA_CDK7_targ_300,CDK7,4046.0,6869.0,20986.0,6230.0,7865.0,2872.0,527.0,1033.0,6536.0,6831.0,22545.0,16569.0
gRNA_CDK7_targ_301,CDK7,841.0,1235.0,1842.0,192.0,2372.0,580.0,49.0,1063.0,408.0,22.0,2430.0,184.0
gRNA_CDK7_targ_302,CDK7,3200.0,1460.0,5623.0,2072.0,4275.0,1515.0,454.0,1692.0,330.0,573.0,10197.0,2080.0
gRNA_CDK7_targ_303,CDK7,1343.0,3381.0,4548.0,1152.0,3734.0,1056.0,44.0,118.0,1022.0,16.0,325.0,24.0
gRNA_CDK7_targ_304,CDK7,3745.0,6827.0,13433.0,6480.0,7661.0,4058.0,434.0,1758.0,1802.0,1424.0,6598.0,6489.0
gRNA_CDK7_targ_305,CDK7,530.0,1788.0,5059.0,1770.0,2213.0,417.0,362.0,244.0,674.0,16.0,2103.0,162.0
gRNA_CDK7_targ_306,CDK7,797.0,3309.0,8426.0,544.0,3809.0,148.0,159.0,188.0,2082.0,1121.0,6394.0,933.0
gRNA_CDK7_targ_307,CDK7,991.0,1279.0,7014.0,1290.0,1635.0,149.0,90.0,155.0,1345.0,26.0,3323.0,3580.0
gRNA_CDK7_targ_308,CDK7,4511.0,4554.0,14142.0,3514.0,8484.0,2203.0,434.0,759.0,1697.0,1287.0,7896.0,2947.0
gRNA_CDK7_targ_309,CDK7,309.0,571.0,5370.0,813.0,3569.0,543.0,47.0,272.0,29.0,373.0,1284.0,226.0
gRNA_CDK7_targ_310,CDK7,1300.0,5013.0,10103.0,7005.0,8020.0,3728.0,2264.0,1314.0,1526.0,1759.0,10851.0,1024.0
gRNA_CDK7_targ_311,CDK7,6160.0,6787.0,12437.0,2543.0,4711.0,7949.0,2860.0,792.0,2497.0,1837.0,5938.0,2969.0
gRNA_CDK7_targ_312,CDK7,3478.0,8002.0,12909.0,2619.0,6374.0,7149.0,1952.0,665.0,4394.0,16835.0,13532.0,2074.0
gRNA_CDK7_targ_313,CDK7,658.0,5127.0,6155.0,4149.0,8208.0,889.0,1094.0,524.0,3873.0,469.0,33559.0,5106.0
gRNA_CDK7_targ_314,CDK7,3297.0,5952.0,17349.0,6141.0,18226.0,2795.0,2392.0,1998.0,2774.0,1190.0,14380.0,655.0
gRNA_CDK7_targ_315,CDK7,5988.0,10295.0,16855.0,5474.0,7989.0,1911.0,2280.0,1991.0,2689.0,2252.0,8941.0,3888.0
gRNA_CDK7_targ_316,CDK7,1363.0,2166.0,4696.0,5502.0,1989.0,884.0,266.0,7352.0,64.0,111.0,2765.0,3257.0
gRNA_CDK7_targ_317,CDK7,4706.0,11994.0,20464.0,4216.0,10521.0,2136.0,1029.0,2852.0,7890.0,5392.0,23989.0,1380.0
gRNA_CDK7_targ_318,CDK7,313.0,1466.0,5228.0,301.0,2139.0,396.0,72.0,22.0,500.0,18.0,2915.0,1001.0
gRNA_CDK7_targ_319,CDK7,7252.0,11098.0,24043.0,7942.0,11656.0,9325.0,1328.0,3678.0,5580.0,1392.0,18741.0,2975.0
gRNA_CDK7_targ_320,CDK7,7869.0,12298.0,24834.0,13178.0,21634.0,9441.0,3019.0,1425.0,9328.0,1874.0,8011.0,11831.0
gRNA_CDK7_targ_321,CDK7,3407.0,3690.0,8345.0,6756.0,2957.0,1662.0,108.0,164.0,1550.0,1643.0,12284.0,582.0
gRNA_CDK7_targ_322,CDK7,8330.0,15605.0,29224.0,8510.0,28436.0,9180.0,2522.0,5541.0,5000.0,8318.0,23661.0,2424.0
gRNA_CDK7_targ_323,CDK7,8633.0,19638.0,46862.0,11892.0,38369.0,8165.0,7257.0,5273.0,11714.0,3139.0,29402.0,12716.0
gRNA_CDK7_targ_324,CDK7,5822.0,4992.0,13037.0,3708.0,4836.0,6128.0,1438.0,997.0,3377.0,9938.0,4550.0,4838.0
gRNA_CDK7_targ_325,CDK7,8799.0,9634.0,16470.0,7217.0,11548.0,11750.0,1718.0,3392.0,3904.0,4781.0,8646.0,1349.0
gRNA_CDK7_targ_326,CDK7,2480.0,5793.0,16686.0,8660.0,9811.0,7168.0,771.0,3499.0,2879.0,13824.0,33889.0,2342.0
gRNA_CDK7_targ_327,CDK7,838.0,4890.0,7838.0,1869.0,6476.0,2241.0,426.0,1143.0,1794.0,318.0,9240.0,1677.0
gRNA_CDK7_targ_328,CDK7,4555.0,9687.0,19185.0,6742.0,10247.0,7816.0,635.0,973.0,2005.0,2558.0,18038.0,10156.0
gRNA_CDK7_targ_329,CDK7,1737.0,3321.0,9718.0,6118.0,4318.0,3596.0,475.0,1328.0,5318.0,2786.0,10716.0,7205.0
gRNA_CDK7_targ_330,CDK7,2047.0,5141.0,10567.0,4157.0,4514.0,2452.0,79.0,4035.0,742.0,4116.0,4122.0,152.0
gRNA_CDK7_targ_331,CDK7,1704.0,2339.0,4896.0,2823.0,3863.0,646.0,831.0,254.0,2103.0,3669.0,4256.0,1841.0
gRNA_CDK7_targ_332,CDK7,14300.0,17523.0,32474.0,9157.0,13314.0,3044.0,4711.0,4078.0,15475.0,2465.0,13539.0,13567.0
gRNA_CDK7_targ_333,CDK7,1049.0,2214.0,8608.0,2662.0,1211.0,1162.0,77.0,292.0,473.0,234.0,4753.0,246.0
gRNA_CDK7_targ_334,CDK7,2266.0,12503.0,7753.0,2975.0,6621.0,684.0,473.0,898.0,547.0,1467.0,23212.0,423.0
gRNA_CDK7_targ_335,CDK7,1393.0,8515.0,11603.0,3907.0,13629.0,2454.0,467.0,1292.0,740.0,65.0,23498.0,841.0
gRNA_CDK7_targ_336,CDK7,5242.0,10874.0,19478.0,8047.0,12480.0,3705.0,2089.0,3329.0,8081.0,8977.0,57079.0,22470.0
gRNA_CDK7_targ_337,CDK7,8699.0,7834.0,26109.0,8643.0,18299.0,11982.0,16694.0,1950.0,9530.0,16129.0,27193.0,19618.0
gRNA_CDK7_targ_338,CDK7,6056.0,10268.0,19260.0,7497.0,11345.0,3638.0,2452.0,5812.0,4713.0,6016.0,92612.0,11830.0
gRNA_CDK7_targ_339,CDK7,847.0,9407.0,4504.0,750.0,13581.0,830.0,364.0,366.0,101.0,10.0,5930.0,116.0
gRNA_CDK7_targ_340,CDK7,13110.0,25402.0,32267.0,10145.0,24310.0,6345.0,6072.0,6467.0,9486.0,13337.0,48323.0,4156.0
gRNA_CDK7_targ_341,CDK7,7808.0,16255.0,37137.0,15815.0,22724.0,9381.0,2723.0,9084.0,2688.0,13910.0,43786.0,5633.0
gRNA_CDK7_targ_342,CDK7,6206.0,1892.0,12654.0,3767.0,6224.0,3388.0,2124.0,2589.0,2892.0,7240.0,12827.0,33461.0
gRNA_CDK7_targ_343,CDK7,3713.0,3523.0,12620.0,7809.0,6258.0,3307.0,472.0,1775.0,646.0,3499.0,18099.0,6162.0
gRNA_CDK7_targ_344,CDK7,6943.0,15138.0,15378.0,10240.0,17367.0,5196.0,883.0,3940.0,9868.0,7609.0,7018.0,31522.0
gRNA_CDK7_targ_345,CDK7,887.0,7679.0,14436.0,5564.0,5381.0,2155.0,318.0,195.0,1497.0,2951.0,2500.0,575.0
gRNA_CDK7_targ_346,CDK7,1646.0,8556.0,10509.0,1293.0,2738.0,2665.0,64.0,1763.0,1645.0,33.0,2175.0,2813.0
gRNA_CDK7_targ_347,CDK7,4990.0,13046.0,30425.0,13021.0,13440.0,8778.0,3194.0,2285.0,5388.0,2917.0,31958.0,6712.0
gRNA_CDK7_targ_348,CDK7,6941.0,21438.0,37311.0,14953.0,19870.0,7984.0,4037.0,4505.0,8044.0,4873.0,35172.0,2168.0
gRNA_CDK7_targ_349,CDK7,11073.0,15461.0,30850.0,8642.0,14046.0,7652.0,5864.0,3725.0,4876.0,4799.0,32465.0,7570.0
gRNA_CDK7_targ_350,CDK7,5316.0,14661.0,21356.0,9853.0,26623.0,4135.0,3158.0,2274.0,2551.0,7694.0,18409.0,5449.0
gRNA_CDK7_targ_351,CDK7,4018.0,13739.0,20312.0,3273.0,12309.0,5353.0,3168.0,734.0,3514.0,3814.0,17680.0,5638.0
gRNA_CDK7_targ_352,CDK7,13264.0,15238.0,25899.0,8661.0,14826.0,7027.0,17081.0,6677.0,3301.0,685.0,39249.0,3614.0
gRNA_CDK7_targ_353,CDK7,684.0,3214.0,6367.0,998.0,2570.0,787.0,1242.0,1185.0,5344.0,1112.0,19884.0,523.0
gRNA_CDK7_targ_354,CDK7,2293.0,8200.0,9725.0,3041.0,11334.0,742.0,415.0,3752.0,3653.0,16306.0,8062.0,3814.0
